OID_,GEOID,ALAND,AWATER,NAME,State,County,B01001_001E,B25002_001E,B25002_002E,B25002_003E,HOUSING_DENSITY,ADAPTIVE,DEVELOPMENT
889,36059409900,1732538.000000000000000,1051.000000000000000,Census Tract 4099,New York,Nassau County,7888,2631,2600,31,1.518581410624183,,
890,36059410300,1246545.000000000000000,0.000000000000000,Census Tract 4103,New York,Nassau County,6641,2003,1916,87,1.606841309379124,2.1571250,3.1648822
891,36059410400,1434556.000000000000000,0.000000000000000,Census Tract 4104,New York,Nassau County,5092,1533,1421,112,1.068623323174557,11.0400000,5.0000000
892,36059410900,2252667.000000000000000,0.000000000000000,Census Tract 4109,New York,Nassau County,6754,2012,1896,116,0.893163525723065,8.9539814,10.6505299
893,36059411000,3233967.000000000000000,1602743.000000000000000,Census Tract 4110,New York,Nassau County,5609,1736,1586,150,0.536802014368112,,
894,36059411100,896873.000000000000000,0.000000000000000,Census Tract 4111,New York,Nassau County,4924,1407,1336,71,1.568783986138506,,
895,36059411301,2027545.000000000000000,524597.000000000000000,Census Tract 4113.01,New York,Nassau County,3992,1436,1260,176,0.708245686285631,,
896,36059411600,9628551.000000000000000,2385190.000000000000000,Census Tract 4116,New York,Nassau County,6793,2003,1843,160,0.208027147594690,3.8938224,70.7229767
897,36081002000,146397.000000000000000,0.000000000000000,Census Tract 20,New York,Queens County,1746,482,436,46,3.292417194341414,16.4950314,91.1524353
898,36081002200,147490.000000000000000,0.000000000000000,Census Tract 22,New York,Queens County,2587,748,743,5,5.071530273238864,15.2927818,191.5000000
899,36081002400,141901.000000000000000,0.000000000000000,Census Tract 24,New York,Queens County,2437,699,636,63,4.925969513956914,15.0306864,140.5900574
900,36081002600,148030.000000000000000,0.000000000000000,Census Tract 26,New York,Queens County,2149,719,706,13,4.857123556035939,15.8492756,171.5590057
901,36081002800,225043.000000000000000,0.000000000000000,Census Tract 28,New York,Queens County,3442,1194,1108,86,5.305652697484481,18.1317101,165.5357208
902,36081003000,112790.000000000000000,0.000000000000000,Census Tract 30,New York,Queens County,1702,439,420,19,3.892189023849632,17.6433468,186.0000000
903,36081003200,161964.000000000000000,0.000000000000000,Census Tract 32,New York,Queens County,1690,539,500,39,3.327900027166531,18.3058205,82.5944443
904,36081003800,176214.000000000000000,0.000000000000000,Census Tract 38,New York,Queens County,2763,723,695,28,4.102965712145460,18.8973236,178.6615448
905,36081004001,174292.000000000000000,0.000000000000000,Census Tract 40.01,New York,Queens County,2231,686,640,46,3.935923622426733,19.0797634,171.5050964
906,36081004002,130914.000000000000000,0.000000000000000,Census Tract 40.02,New York,Queens County,1839,552,517,35,4.216508547596131,18.0682869,175.8367310
907,36081005400,416102.000000000000000,0.000000000000000,Census Tract 54,New York,Queens County,6433,1962,1875,87,4.715190025522588,18.2326870,162.7012939
908,36081005800,590419.000000000000000,0.000000000000000,Census Tract 58,New York,Queens County,6643,2035,1911,124,3.446704797779204,14.7420197,78.7358780
909,36081006201,402908.000000000000000,0.000000000000000,Census Tract 62.01,New York,Queens County,5920,3344,3172,172,8.299661461177243,15.1952362,79.8071747
910,36081008600,332712.000000000000000,0.000000000000000,Census Tract 86,New York,Queens County,2830,969,938,31,2.912428767222102,16.5397282,85.4636154
911,36081008800,448520.000000000000000,0.000000000000000,Census Tract 88,New York,Queens County,3922,1304,1231,73,2.907339694996879,13.9761267,79.3012085
912,36081009400,172430.000000000000000,0.000000000000000,Census Tract 94,New York,Queens County,3195,789,715,74,4.575769877631503,17.0874310,175.6875000
913,36081009600,206470.000000000000000,0.000000000000000,Census Tract 96,New York,Queens County,3470,1058,1020,38,5.124231123165593,16.7974262,163.6899567
914,36081009800,135751.000000000000000,0.000000000000000,Census Tract 98,New York,Queens County,2759,699,653,46,5.149133339717571,18.3690186,205.9867554
915,36081010000,223353.000000000000000,0.000000000000000,Census Tract 100,New York,Queens County,4247,1033,996,37,4.624965861215207,17.4506721,165.9878082
916,36081010200,213860.000000000000000,0.000000000000000,Census Tract 102,New York,Queens County,2836,935,855,80,4.372019077901431,14.3756533,119.2520981
917,36081010400,186476.000000000000000,0.000000000000000,Census Tract 104,New York,Queens County,3450,1081,1026,55,5.796992642484824,17.8764915,164.9271851
918,36081010600,173008.000000000000000,0.000000000000000,Census Tract 106,New York,Queens County,3774,1053,995,58,6.086423749190789,17.2062473,152.7187500
919,36081010800,157581.000000000000000,0.000000000000000,Census Tract 108,New York,Queens County,3377,880,824,56,5.584429594938476,19.5294113,143.3426971
920,36081011000,165043.000000000000000,0.000000000000000,Census Tract 110,New York,Queens County,3163,812,774,38,4.919929957647400,19.4647312,173.5714264
921,36081011200,189192.000000000000000,0.000000000000000,Census Tract 112,New York,Queens County,2635,845,807,38,4.466362214047106,18.3090172,164.3684235
922,36081011400,119157.000000000000000,0.000000000000000,Census Tract 114,New York,Queens County,1636,402,352,50,3.373700244215615,20.4192390,105.1363602
923,36081011600,136938.000000000000000,0.000000000000000,Census Tract 116,New York,Queens County,2123,660,621,39,4.819699426017614,19.8555279,161.9411774
924,36081011800,157091.000000000000000,0.000000000000000,Census Tract 118,New York,Queens County,2650,863,826,37,5.493631080074606,19.5997810,159.2386322
925,36081012000,144523.000000000000000,0.000000000000000,Census Tract 120,New York,Queens County,2308,638,619,19,4.414522255973098,17.9543304,158.5124969
926,36081012200,210185.000000000000000,0.000000000000000,Census Tract 122,New York,Queens County,3520,735,714,21,3.496919380545710,17.0779915,96.3846130
927,36081012400,197659.000000000000000,0.000000000000000,Census Tract 124,New York,Queens County,3381,999,948,51,5.054158930278915,18.0177250,168.9770660
928,36081012601,150189.000000000000000,0.000000000000000,Census Tract 126.01,New York,Queens County,2970,803,798,5,5.346596621590129,18.4074497,162.9585724
929,36081012602,148974.000000000000000,0.000000000000000,Census Tract 126.02,New York,Queens County,2781,780,763,17,5.235812960650851,18.6473618,154.6363678
930,36081012800,159250.000000000000000,0.000000000000000,Census Tract 128,New York,Queens County,2281,754,737,17,4.734693877551020,15.9622841,167.6761322
931,36081014400,219829.000000000000000,0.000000000000000,Census Tract 144,New York,Queens County,1810,574,515,59,2.611120461813500,15.0972281,108.4074097
932,36081014800,157056.000000000000000,0.000000000000000,Census Tract 148,New York,Queens County,1654,608,566,42,3.871230643846781,12.4263096,115.5574722
933,36081015000,147117.000000000000000,0.000000000000000,Census Tract 150,New York,Queens County,2435,579,572,7,3.935643059605620,12.3799534,113.7151489
934,36081015200,185295.000000000000000,0.000000000000000,Census Tract 152,New York,Queens County,2851,746,707,39,4.026012574543295,4.9072452,139.3024445
935,36081015400,150144.000000000000000,0.000000000000000,Census Tract 154,New York,Queens County,1961,553,488,65,3.683130861040068,12.4386063,82.7976227
936,36081015600,209476.000000000000000,0.000000000000000,Census Tract 156,New York,Queens County,3037,824,773,51,3.933624854398595,13.1977081,167.2060089
937,36081015801,295609.000000000000000,0.000000000000000,Census Tract 158.01,New York,Queens County,3673,1202,1073,129,4.066182017462256,9.4060869,109.8776779
938,36081015802,278405.000000000000000,0.000000000000000,Census Tract 158.02,New York,Queens County,5126,1192,1165,27,4.281532300066450,12.7070236,174.0483856
939,36081016400,197823.000000000000000,0.000000000000000,Census Tract 164,New York,Queens County,3954,1001,931,70,5.060078959473873,10.2666664,146.2714996
940,36081016600,202882.000000000000000,0.000000000000000,Census Tract 166,New York,Queens County,4002,1153,1101,52,5.683106436253586,13.0887575,155.4508972
941,36081016800,211385.000000000000000,0.000000000000000,Census Tract 168,New York,Queens County,3598,930,902,28,4.399555313763985,9.9975624,130.2936096
942,36081017000,217461.000000000000000,0.000000000000000,Census Tract 170,New York,Queens County,2674,749,690,59,3.444295758779735,7.2719746,65.2148743
943,36081017200,191064.000000000000000,0.000000000000000,Census Tract 172,New York,Queens County,2129,648,551,97,3.391533726918729,7.5588894,61.1556587
944,36081017400,190574.000000000000000,0.000000000000000,Census Tract 174,New York,Queens County,2483,742,700,42,3.893500687397021,5.8431020,120.7311325
945,36081017600,189834.000000000000000,0.000000000000000,Census Tract 176,New York,Queens County,2255,649,601,48,3.418776404648272,6.8086643,52.7819901
946,36081017800,188705.000000000000000,0.000000000000000,Census Tract 178,New York,Queens County,2291,646,624,22,3.423332715084391,7.0081706,53.5308075
947,36081018000,138242.000000000000000,0.000000000000000,Census Tract 180,New York,Queens County,1205,376,330,46,2.719868057464446,9.7870884,42.9870148
948,36081018200,260745.000000000000000,0.000000000000000,Census Tract 182,New York,Queens County,2695,738,697,41,2.830351492837830,11.2152729,41.5743942
949,36081018401,190345.000000000000000,0.000000000000000,Census Tract 184.01,New York,Queens County,2158,701,684,17,3.682786519215109,12.3785486,30.0047169
950,36081018402,212547.000000000000000,0.000000000000000,Census Tract 184.02,New York,Queens County,2628,670,616,54,3.152243974273925,15.2745571,44.4468079
951,36081018600,180949.000000000000000,0.000000000000000,Census Tract 186,New York,Queens County,2024,569,569,0,3.144532437316592,14.2123518,48.7562180
952,36081018800,178872.000000000000000,0.000000000000000,Census Tract 188,New York,Queens County,1363,455,397,58,2.543718413166957,14.4499760,45.5527649
953,36081019000,188261.000000000000000,0.000000000000000,Census Tract 190,New York,Queens County,2706,839,809,30,4.456578898444181,17.0487480,88.7298584
954,36081019200,201046.000000000000000,0.000000000000000,Census Tract 192,New York,Queens County,2225,665,601,64,3.307700725207167,15.4515991,49.5784760
955,36081019400,305897.000000000000000,0.000000000000000,Census Tract 194,New York,Queens County,3185,914,833,81,2.987933847013864,15.7224865,59.0175972
956,36081019600,222897.000000000000000,0.000000000000000,Census Tract 196,New York,Queens County,3374,809,769,40,3.629479086753074,17.0553627,66.6857147
957,36081019800,207719.000000000000000,0.000000000000000,Census Tract 198,New York,Queens County,2989,985,877,108,4.741983159942037,16.5115700,123.6437759
958,36081020200,153117.000000000000000,0.000000000000000,Census Tract 202,New York,Queens County,1776,420,391,29,2.743000450635789,13.4075108,54.9356728
959,36081020400,286644.000000000000000,0.000000000000000,Census Tract 204,New York,Queens County,2191,760,697,63,2.651372434099440,16.7642136,71.1250000
960,36081020600,148614.000000000000000,0.000000000000000,Census Tract 206,New York,Queens County,1729,439,397,42,2.953961268790289,14.0167246,82.6060638
961,36081020800,543254.000000000000000,0.000000000000000,Census Tract 208,New York,Queens County,3272,896,825,71,1.649320575642333,14.8592615,90.3887024
962,36081025800,211843.000000000000000,0.000000000000000,Census Tract 258,New York,Queens County,2212,542,489,53,2.558498510689520,17.4931221,68.9110184
963,36081026000,178376.000000000000000,0.000000000000000,Census Tract 260,New York,Queens County,2984,728,679,49,4.081266538099296,15.8270063,101.5699997
964,36081026200,143393.000000000000000,0.000000000000000,Census Tract 262,New York,Queens County,1505,439,429,10,3.061516252536735,16.7822971,67.8427658
965,36081026400,254449.000000000000000,0.000000000000000,Census Tract 264,New York,Queens County,2695,876,823,53,3.442733121372063,17.4383011,48.1403503
966,36081026600,172998.000000000000000,0.000000000000000,Census Tract 266,New York,Queens County,1817,839,718,121,4.849767049330050,16.3845387,85.8900528
967,36081027000,185072.000000000000000,0.000000000000000,Census Tract 270,New York,Queens County,2232,507,435,72,2.739474366732948,17.5508785,59.4174767
968,36081027200,153668.000000000000000,0.000000000000000,Census Tract 272,New York,Queens County,2210,623,566,57,4.054194757529219,16.2409172,79.3604660
969,36081027400,143723.000000000000000,0.000000000000000,Census Tract 274,New York,Queens County,1934,712,677,35,4.953973963805375,15.3776846,77.6397552
970,36081027600,158733.000000000000000,0.000000000000000,Census Tract 276,New York,Queens County,1593,421,409,12,2.652252524679808,16.0904694,46.6857147
971,36081027800,175380.000000000000000,0.000000000000000,Census Tract 278,New York,Queens County,2539,926,914,12,5.279963507811609,15.6098871,72.8461533
972,36081028000,165398.000000000000000,0.000000000000000,Census Tract 280,New York,Queens County,1460,557,512,45,3.367634433306328,15.9704199,45.3005447
973,36081028200,182472.000000000000000,0.000000000000000,Census Tract 282,New York,Queens County,2116,576,547,29,3.156648691306063,10.5469923,39.2299995
974,36081028400,429455.000000000000000,0.000000000000000,Census Tract 284,New York,Queens County,4333,1261,1244,17,2.936279703344937,12.8213930,38.8308983
975,36081029400,1064504.000000000000000,0.000000000000000,Census Tract 294,New York,Queens County,7340,2647,2278,369,2.486604089792054,10.3045578,29.0490284
976,36081030600,1353391.000000000000000,0.000000000000000,Census Tract 306,New York,Queens County,4918,1391,1373,18,1.027788717377314,7.7570071,5.2121415
977,36081032000,1040174.000000000000000,13031.000000000000000,Census Tract 320,New York,Queens County,5220,1224,1190,34,1.176726201577813,4.2368612,3.8767123
978,36081032800,368019.000000000000000,0.000000000000000,Census Tract 328,New York,Queens County,2888,872,804,68,2.369442882025113,3.1575885,17.2506084
979,36081033000,817316.000000000000000,0.000000000000000,Census Tract 330,New York,Queens County,7612,2283,2133,150,2.793289254095111,9.0909472,20.6211452
980,36081033401,560656.000000000000000,0.000000000000000,Census Tract 334.01,New York,Queens County,4065,1287,1259,28,2.295525241859536,9.9112606,25.2808990
981,36081035200,606225.000000000000000,0.000000000000000,Census Tract 352,New York,Queens County,2949,910,875,35,1.501092828570250,9.1115675,25.3059692
982,36081035800,524484.000000000000000,0.000000000000000,Census Tract 358,New York,Queens County,4887,1455,1342,113,2.774155169652458,5.7117867,18.9590435
983,36081036600,369653.000000000000000,0.000000000000000,Census Tract 366,New York,Queens County,2878,1096,996,100,2.964942797704875,12.4041719,29.9878941
